cod_IBGE,Macrorregião,Município,UF,Capital,RM / RIDE,CAD0002,CAD0003,CAD0005,CAD0006,DFE0001,DFE0002,DFE0003,CAD2001,CAD2002,CAD2002A,CAD2003,CAD2004,CAD2004A,CAD2005,CAD2006,GTA0001,GTA0002,GTA0003,GTA0004,GTA0005,GTA0006,GTA0007,GTA0008,GTA0009,GTA0010,GTA0011,GTA0012,GTA0013,GTA0014,GTA0015,GTA0016,GTA0017,GTA0018,GTA0999,GTA1001,GTA1002,GTA1003,GTA1004,GTA1005,GTA1009,GTA1013,GTA1014,GTA1101,GTA1102,GTA1103,GTA1203,GTA1204,GTA1205,GTA1206,GTA1207,GTA1208,GTA1209,GTA1210,GTA1211,GTA1212,GTA1213,GTA1214,GTA1215,GTA1216,GTA1217,GTA1218,GTA1219,GTA1220,GTA1221,GTA1301,GTA1999,GTA3001,GTA3002,GTA3003,GTA3004,GTA3004A,GTA3005,GTA3006,GTA3101,GTA3102,GTA3103,GTA3104,GTA3106,GTA3107,GTA3109,GTA3999
2911857,Nordeste,Heliópolis,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,12431,5115,7316,Com delegação atendendo apenas Sede - DS,Prestação indireta delegada mediante concessão para empresa privada ou estatal,NA,Integral,Contrato de Concessão,NA,16/04/1997,06/04/2037,5049,2573,3378,3373,895,0,41,2785,2665,3397,3269,902,341,NA,617,606,520,4132,NA,616.29,0,616.29,0,616.29,0,0,616.29,7.13,129.4,6,74.21,7.96,0,0,7.96,500,314.4,13.19,327.59,284.7,13.12,297.82,24.66,103.99,128.65,77.88,343.91,0,359.91,988.56,NA,18,59172,153,Insuficiência de sistema de distribuição,NA,299255,0,927,74,57,33,131,84,Sim,NA
2911907,Nordeste,Iaçu,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,24852,19475,5377,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,31/05/2019,31/05/2049,19465,549,9565,9563,1958,0,11,9364,8805,9650,9073,1971,1765,NA,288,270,39,10879,NA,1181.43,1181.43,0,1119.87,1181.43,0,0,1181.43,3.2,110.97,6,0.05,7.83,25.05,0,32.88,350,813.8,49.79,863.59,759.33,49.79,809.12,72.06,58.8,130.86,154.05,916.92,0,984.08,769.85,NA,61,180919,360,Insuficiência de sistema de distribuição,NA,563160,0,279,455,407,1318,85,71,Sim,NA
2912004,Nordeste,Ibiassucê,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,10534,4927,5607,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,24/05/2019,24/05/2049,4924,788,2952,2952,593,0,15,2788,2524,3230,2950,669,371,NA,442,426,247,3568,NA,379.04,379.04,0,0,379.16,0.12,0,379.16,0.27,59.02,4,0,3.21,0,0,3.21,67163,273.5,19.92,293.42,269.77,19.92,289.69,24.95,12.26,37.21,45.32,310.53,0,337.34,281.33,NA,5,15961,59,Baixa disponibilidade do manancial,NA,31598,0,20,188,173,127,239,71,Sim,NA
2912202,Nordeste,Ibicoara,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,20996,13317,7679,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante concessão para empresa privada ou estatal,NA,Integral,Contrato de Concessão,NA,20/11/1996,10/11/2036,13317,0,3195,3195,459,0,7,3225,3066,3223,3066,464,431,NA,0,0,0,3497,NA,296.57,296.57,0,296.57,229.8,0,0,296.57,1.95,53.91,6,0,3.71,0,0.01,3.72,150,203.4,14.39,217.79,198.18,14.39,212.57,21.72,13.9,35.62,39.44,231.44,0,250.47,495.41,NA,7,14013,0,NA,NA,0,0,16,13,13,4,0,0,Sim,NA
2912301,Nordeste,Ibicuí,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,14072,10666,3406,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,09/04/2020,09/04/2050,10646,0,5506,5504,516,0,70,5606,5292,5604,5291,517,464,NA,0,0,0,5756,NA,533.41,533.41,0,0,557.12,37.73,0,571.14,1.23,80.93,8,0,3.21,0.01,0.06,3.28,800,418.7,27.71,446.41,417.03,27.69,444.72,38.74,8.48,47.22,74.23,494.94,0,529.96,284.54,NA,5,10319,0,NA,NA,0,0,25,29,26,545,109,79,Sim,NA
2912400,Nordeste,Ibipeba,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,16769,9908,6861,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,10/07/2020,10/07/2050,9908,5595,5743,5742,906,0,32,3749,3482,5894,5546,913,478,NA,2146,2065,348,6373,NA,831.02,831.02,0,831.02,811.8,0,0,831.02,5.09,118.94,6,0,5.1,0.75,0,5.85,508,557.8,37.39,595.19,549.93,37.12,587.05,51.56,28.03,79.59,150.39,611.91,0,655.49,2560.29,NA,2,1886,246,Insuficiência de sistema de produção,NA,294397,0,235,45,36,397,187,121,Sim,NA
2912509,Nordeste,Ibipitanga,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,14001,5093,8908,Com delegação atendendo apenas Sede - DS,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,19/11/2019,19/11/2049,4935,0,2989,2989,288,3277,109,3086,2892,3086,2892,295,268,NA,0,0,0,3160,NA,381.18,381.18,0,283,381.18,0,0,381.18,3.17,77.25,4,0,1.21,0,0,1.21,15105,254.3,14.97,269.27,253.66,14.97,268.63,22.68,16.86,39.54,71.16,294.73,0,313.99,662.92,NA,0,0,30,Insuficiência de sistema de distribuição,NA,41160,0,28,6,3,0,143,106,Sim,NA
2912608,Nordeste,Ibiquera,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,3761,1902,1859,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante concessão para empresa privada ou estatal,NA,Integral,Contrato de Concessão,NA,09/07/1997,29/06/2037,1902,160,1249,1249,237,1486,2,1166,1106,1253,1181,239,210,NA,87,75,17,1408,NA,128.51,128.51,0,126.01,128.51,0,0,128.51,0.09,18.23,6,0,0.64,2.3,0,2.94,100,94.3,8.18,102.48,92.93,8.18,101.11,8.13,5.17,13.3,9.79,115.02,0,125.09,557.99,NA,33,25103,48,Insuficiência de sistema de distribuição,NA,55688,0,70,13,12,1,29,28,Sim,NA
2912707,Nordeste,Ibirapitanga,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,25600,6982,18618,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante concessão para empresa privada ou estatal,NA,Integral,Contrato de Concessão,NA,11/09/1996,21/09/2036,6960,8126,5262,5258,1219,2913,156,2169,2021,5332,5032,1235,462,NA,3167,3014,652,6149,NA,639.09,639.09,0,577.96,639.14,0.05,0,639.14,5.07,45.73,8,0.04,0.33,0.01,3.61,3.95,650,431.5,30.46,461.96,428.85,30.38,459.23,41.18,41.38,82.56,90.63,514.88,0,554.13,427.65,NA,12,23479,0,NA,NA,0,0,85,178,160,1590,24,16,Sim,NA
2912806,Nordeste,Ibirapuã,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,8986,5119,3867,Com delegação atendendo apenas Sede - DS,Prestação indireta delegada mediante concessão para empresa privada ou estatal,NA,Integral,Contrato de Concessão,NA,17/06/1998,07/06/2038,5119,0,2524,2524,290,0,0,2590,2364,2588,2364,294,256,NA,0,0,0,2620,NA,320.57,320.57,0,258.79,320.57,0,0,320.57,5.37,29.25,6,0,1.64,0,0,1.64,230,237.4,21.91,259.31,236.89,21.91,258.8,20.64,13.03,33.67,25.95,264.03,0,291.43,295.03,NA,5,6778,1,Insuficiência de sistema de distribuição,NA,2434,NA,55,13,12,58,100,82,Sim,NA
2912905,Nordeste,Ibirataia,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,18980,15773,3207,Com delegação atendendo apenas Sede - DS,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,02/05/2019,02/05/2049,15770,0,5529,5529,1179,0,17,5630,5296,5630,5296,1224,1086,NA,0,0,0,6382,NA,643.54,643.54,0,641.48,643.54,0,0,643.54,7.75,61.36,6,2.06,0.98,0.03,0,1.01,0,464.3,30.23,494.53,458.3,30.23,488.53,42.43,56.77,99.2,46.74,541.24,0,580.85,802.83,NA,9,50533,0,NA,NA,0,0,60,384,358,1873,113,99,Sim,NA
2913002,Nordeste,Ibitiara,BA,NA,NA,Sociedade de economia mista; Associação privada,Regional; Regional,Empresa Baiana de Águas e Saneamento S.A.; Central de Associações Comunitárias para Manutenção dos Sistemas de Saneamento - Região de Seabra,EMBASA; CS,14782,3276,11506,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,3276,5429,2862,2862,326,1596,0,1402,1294,2874,2722,326,179,NA,1472,1428,0,1473,Consultar dado por prestador de serviço,345.3,38.26,307.04,152.29,345.3,0,0,345.3,59.94,114.5,3,0,6.17,0.22,0,6.39,340,247.63,14.97,262.6,246.66,14.97,261.63,10.43,4.07,14.5,61.81,271.18,0,289.72,449.93,Consultar dado por prestador de serviço,3,1472,245,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,138876,0,152,16,16,67,213,209,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço
2913101,Nordeste,Ibititá,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,17138,8010,9128,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,28/05/2019,28/05/2049,7979,8869,7103,7103,1066,0,46,3855,3652,7188,6907,1072,415,NA,3333,3255,573,7895,NA,1044.26,1044.26,0,1044.26,1044.26,0,0,1044.26,6.99,93.07,6,0,8.68,1.41,0,10.09,570,677.7,53.82,731.52,658.6,53.33,711.93,62.56,42.08,104.64,198.01,741.29,0,802.59,3710.22,NA,11,10612,654,Insuficiência de sistema de distribuição,NA,219556,0,215,426,375,1053,324,184,Sim,NA
2913200,Nordeste,Ibotirama,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,26573,20382,6191,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,01/10/2019,01/10/2049,20299,1305,9251,9248,1388,0,93,8926,8213,9476,8749,1405,1096,NA,553,539,141,9989,NA,1382.23,1382.23,0,1382.23,920.07,0,0,1382.23,0,119.44,6,0,1.36,5.44,0,6.8,1100,871.7,76.01,947.71,862.42,76.01,938.43,79.86,26.7,106.56,321.16,974.59,0,1067.21,453.87,NA,8,41694,0,NA,NA,0,0,121,923,784,2345,329,242,Sim,NA
2913309,Nordeste,Ichu,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,6253,4004,2249,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,31/05/2019,31/05/2049,3996,1471,2047,2047,570,2617,11,1526,1487,2060,2012,572,378,NA,534,525,150,2540,NA,378.91,215.32,163.59,321.97,378.91,0,0,378.91,0,40.12,6,66.54,0.11,0.53,0,0.64,350,209,13.11,222.11,197.71,13.11,210.82,18.72,32.29,51.01,38.61,223.14,0,238.26,628.23,NA,44,19412,136,Insuficiência de sistema de produção,NA,21536,0,335,91,80,797,46,41,Sim,NA
2913408,Nordeste,Igaporã,BA,NA,NA,Autarquia,Local,Serviço Autônomo de Água e Esgoto,SAAE,15683,8111,7572,Sede e localidades,Prestação direta por entidade da administração pública indireta,NA,Integral,NA,NA,20/08/2021,NA,8111,3015,4416,4416,654,24,NA,3411,3152,4416,3130,NA,443,1277,1005,967,297,NA,O abastecimento de água na zona rural do município é feita em conjunto com a Secretaria de Meio Ambiente e a autarquia. Os Valores informados contemplam a soma dos serviços prestados pelas duas instituições.,643.4,638.22,4.95,638.22,629.32,0,0,643.4,NA,65,NA,0,0,0,0,0,3000,557.54,38.88,596.42,0,0,0,NA,NA,NA,46.98,0,0,596.44,2588,NA,3,16074,3,Baixa disponibilidade do manancial,NA,16074,NA,18,82,82,246,184,184,Sim,NA
2913457,Nordeste,Igrapiúna,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,13283,4256,9027,Com delegação atendendo apenas Sede - DS,Outra situação (especificar),Prestação indireta delegada mediante termo de regularização à empresa estatal,Integral,Outro (especifique),Termo de Regularização,17/09/1998,31/12/2033,4234,0,1714,1714,476,0,42,1747,1607,1747,1607,479,431,NA,0,0,0,2038,NA,201.46,201.46,0,201.46,201.46,0,0,201.46,0.35,11.98,8,0,0,0,0,0,350,134.7,12.73,147.43,133.61,12.73,146.34,6.25,6.1,12.35,41.68,161.21,0,177.92,76.32,NA,3,5117,0,NA,NA,0,0,52,26,24,40,8,6,Sim,NA
2913507,Nordeste,Iguaí,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,21703,12310,9393,Com delegação atendendo apenas Sede - DS,Prestação indireta delegada mediante concessão para empresa privada ou estatal,NA,Integral,Contrato de Concessão,NA,06/10/1997,26/09/2037,12307,0,5846,5846,675,0,32,5969,5530,5967,5530,680,608,NA,0,0,0,6138,NA,872.64,872.64,0,835,872.64,0,0,872.64,2.86,46.66,6,0,0.16,0.1,0,0.26,400,484.3,44.88,529.18,481.77,44.88,526.65,50.08,7.59,57.67,285.53,570.06,0,625.93,610.48,NA,6,15764,0,NA,NA,0,0,72,284,265,1970,43,40,Sim,NA
2913606,Nordeste,Ilhéus,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,180431,152074,28357,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,03/06/2019,03/06/2049,149336,8348,49876,49872,16628,0,4581,60228,55806,63175,58722,18537,15616,NA,2961,2921,1061,75404,NA,11438.8,11438.8,0,30.88,11438.8,0,0,11438.8,24.95,845.19,8,0,265.78,29.64,371.84,667.26,12663,5917.9,874.11,6792.01,5688.11,874.04,6562.15,546.25,1642.72,2188.97,1790.56,6180.23,0,7114.51,6637.38,NA,126,1428584,0,NA,NA,0,0,2873,5472,3681,8388,1024,575,Sim,NA
2913705,Nordeste,Inhambupe,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,34126,14696,19430,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,19/12/2019,19/12/2049,14632,4640,8523,8491,1750,2030,25,6669,6204,8613,8101,1759,1066,NA,1976,1927,563,9760,NA,967.23,0,967.23,967.23,1327.16,372.07,0,1339.3,0,203.72,6,0,9.58,1.57,0,11.15,620,774.5,49,823.5,754.99,48.63,803.62,66.33,44.52,110.85,393.8,871.12,0,933.83,772.91,NA,33,80872,0,NA,NA,0,0,184,107,60,338,425,196,Sim,NA
2913804,Nordeste,Ipecaetá,BA,NA,Área de Expansão Metropolitana de Feira de Santana (BA),Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,13844,2381,11463,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,31/05/2019,31/05/2049,2381,7555,3161,3145,950,0,0,2047,1538,3330,3198,1107,588,NA,1301,1674,417,4217,NA,611.88,611.88,0,584.17,611.88,0,0,611.88,0,37.81,6,0,0.15,0,0,0.15,795,348.6,21.81,370.41,303.79,21.26,325.05,26.04,63.37,89.41,151.91,342.05,0,365.84,822.04,NA,46,30600,0,NA,NA,0,0,362,1228,1035,4213,262,201,Sim,NA
2913903,Nordeste,Ipiaú,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,41110,37400,3710,Com delegação atendendo apenas Sede - DS,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,28/05/2019,28/05/2049,37337,0,15986,15986,2431,0,1633,16817,15503,16817,15503,2518,2194,NA,0,0,0,17697,NA,2422.74,2422.74,0,2422.74,2424.4,1.66,0,2424.4,2.54,155.43,6,1.01,80.26,0.28,0,80.54,0,1442.1,142.68,1584.78,1429.85,142.68,1572.53,131.83,109.84,241.67,516.4,1658.43,0,1828.64,1209.7,NA,3,55519,0,NA,NA,0,0,1220,1734,1343,10762,378,235,Sim,NA
2914000,Nordeste,Ipirá,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,57443,28080,29363,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,25/05/2019,25/05/2049,28080,8455,17694,17666,3191,0,0,13942,13056,17975,16890,3238,1966,NA,4068,3858,895,19775,NA,2317.37,2317.37,0,2269.65,2210.48,0,0,2317.37,94,176.67,6,0,31.28,7.29,0.08,38.65,1900,1504.9,121.76,1626.66,1440.75,120.25,1561,143.35,163.11,306.46,345.6,1706.31,0,1851.31,6104.45,NA,96,347457,2146,Insuficiência de sistema de distribuição,NA,4477656,0,2038,1208,980,5597,906,456,Sim,NA
2914109,Nordeste,Ipupiara,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,10035,6462,3573,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante concessão para empresa privada ou estatal,NA,Integral,Contrato de Concessão,NA,12/01/1998,02/01/2038,6462,280,2831,2831,446,3277,4,2753,2570,2861,2676,449,369,NA,108,106,20,3065,NA,303.84,16.84,287,233.03,240.36,52.83,0,356.67,0.55,26.09,6,52.83,0.51,0,0,0.51,220,231.8,11.69,243.49,229.24,11.69,240.93,21.41,10.37,31.78,28.06,269.75,0,287.17,162.35,NA,0,0,324,Insuficiência de sistema de distribuição,NA,286035,0,167,167,153,324,95,81,Sim,NA
2914208,Nordeste,Irajuba,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,6161,2880,3281,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante concessão para empresa privada ou estatal,NA,Integral,Contrato de Concessão,NA,08/10/1996,28/09/2036,2827,1020,1504,1504,676,2180,75,1124,1092,1504,1463,677,415,NA,380,371,231,2109,NA,0,0,0,0,216.47,219.06,0,219.06,0,47.43,6,0,0.28,0,0,0.28,0,129.1,3.14,132.24,108.91,3.14,112.05,11.56,49.16,60.72,25.82,142.85,0,147.5,720.89,NA,26,27679,72,Insuficiência de sistema de produção,NA,37046,NA,62,12,10,587,21,21,Sim,NA
2914307,Nordeste,Iramaia,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,10859,4894,5965,Sem delegação atendendo Sede - SDS,NA,NA,Integral,NA,NA,NA,NA,4894,0,2091,2091,554,2645,0,2097,1992,2097,1992,560,489,NA,0,0,0,2481,NA,236.89,236.89,0,233.13,108.24,0,0,236.89,17.91,48.25,6,0,5.09,0.6,0,5.69,200,174.9,10.89,185.79,169.31,10.89,180.2,15.52,11.51,27.03,18.38,203.27,0,217.28,711.16,NA,2,2100,24,Insuficiência de sistema de distribuição,NA,42402,0,28,5,4,26,50,37,Sim,NA
2914406,Nordeste,Iraquara,BA,NA,NA,Sociedade de economia mista; Associação privada,Regional; Regional,Empresa Baiana de Águas e Saneamento S.A.; Central de Associações Comunitárias para Manutenção dos Sistemas de Saneamento - Região de Seabra,EMBASA; CS,24119,7211,16908,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,7199,15144,6746,6745,1230,0,11,3100,2839,6856,6482,1242,492,NA,3757,3644,0,3331,Consultar dado por prestador de serviço,951.57,139.62,811.95,337.81,884.44,0,0,951.57,2.33,159.75,3,0,18.7,0.01,0,18.71,860,677.72,54.96,732.68,664.5,54.96,719.46,27.96,20.08,48.04,152.14,703.27,0,764.4,481.13,Consultar dado por prestador de serviço,9,15862,173,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,58175,0,238,75,71,11084,941,808,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço
2914505,Nordeste,Irará,BA,NA,Área de Expansão Metropolitana de Feira de Santana (BA),Município; Sociedade de economia mista,Local; Regional,Prefeitura Municipal de Irará; Empresa Baiana de Águas e Saneamento S.A.,PMI; EMBASA,28324,11597,16727,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,23156,24129,12939,4963,1159,0,14,2467,2260,5004,4731,1196,481,0,10514,2486,576,5803,Consultar dado por prestador de serviço,1930.4,0,634.4,634.4,634.4,0.01,0,1930.41,0,130.3,3,0,0.25,80,0.2,80.45,1000,1511.4,65.9,1577.3,462.97,34.34,497.31,73.97,148.37,222.34,50.32,520.09,0,560.33,606.58,Consultar dado por prestador de serviço,16,7109,368,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço,630224,0,562,49,19,922,264,210,Consultar dado por prestador de serviço,Consultar dado por prestador de serviço
2914604,Nordeste,Irecê,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,75259,69389,5870,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,19/11/2019,19/11/2049,69302,5340,31880,31879,3090,0,718,31534,29067,33697,31180,3249,2498,NA,2164,2114,270,33949,NA,4725.28,4725.28,0,685.69,4725.28,0,0,4725.28,31.28,416.25,6,0,38.96,6.3,0,45.26,7050,3094,243.81,3337.81,2981.37,241.6,3222.97,296.59,251.18,547.77,794.44,3354.78,0,3632.36,18256.77,NA,20,490154,0,NA,NA,0,0,419,3730,1380,38633,1742,849,Sim,NA
2914653,Nordeste,Itabela,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,28447,21427,7020,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante concessão para empresa privada ou estatal,NA,Integral,Contrato de Concessão,NA,01/12/1997,21/11/2037,21379,1285,8101,7992,1899,0,82,7789,7288,8309,7813,1962,1616,NA,644,626,234,9764,NA,1208.6,1208.6,0,767.46,1208.6,0,0,1208.6,7.41,81.11,6,0,3.57,4.93,32.57,41.07,810,734.8,50.69,785.49,718.79,48.67,767.46,64.15,135.65,199.8,182.24,832.16,0,891.44,1404.68,NA,6,28908,0,NA,NA,0,NA,255,311,253,7111,126,102,Sim,NA
2914703,Nordeste,Itaberaba,BA,NA,NA,Sociedade de economia mista,Regional,Empresa Baiana de Águas e Saneamento S.A.,EMBASA,65727,51707,14020,Com delegação atendendo Sede e Localidades - DSL,Prestação indireta delegada mediante contrato de programa,NA,Integral,Contrato de Programa,NA,12/08/2019,12/08/2049,51635,6613,25516,25512,4040,0,21,22393,20988,26062,24392,4113,2960,NA,3673,3408,506,27862,NA,3694.81,3694.81,0,3501.41,3694.81,0,0,3694.81,20.19,321.24,6,0,107.18,23.57,0,130.75,4750,2188.5,198.65,2387.15,2116,198.64,2314.64,233.72,243.24,476.96,699.95,2494.67,0,2733.07,4282.89,NA,2,45478,780,Baixa disponibilidade do manancial,NA,193491,0,1613,4305,3607,15868,960,597,Sim,NA
